product;price;quantity;date;region
chartreuse morsel;$3.00;508;12-01-2019;south
chartreuse morsel;$3.00;527;12-01-2019;east
chartreuse morsel;$3.00;594;12-01-2019;west
periwinkle morsel;$1.25;556;12-01-2019;north
periwinkle morsel;$1.25;591;12-01-2019;south
periwinkle morsel;$1.25;565;12-01-2019;east
periwinkle morsel;$1.25;573;12-01-2019;west
vermilion morsel;$4.99;516;12-01-2019;north
vermilion morsel;$4.99;565;12-01-2019;south
vermilion morsel;$4.99;560;12-01-2019;east
vermilion morsel;$4.99;545;12-01-2019;west
lapis morsel;$1.99;551;12-01-2019;north
lapis morsel;$1.99;518;12-01-2019;south
lapis morsel;$1.99;598;12-01-2019;east
lapis morsel;$1.99;517;12-01-2019;west
pink morsel;$3.00;517;13-01-2019;north
pink morsel;$3.00;501;13-01-2019;south
pink morsel;$3.00;512;13-01-2019;east
pink morsel;$3.00;576;13-01-2019;west
gold morsel;$9.99;565;13-01-2019;north
gold morsel;$9.99;502;13-01-2019;south
gold morsel;$9.99;524;13-01-2019;east
gold morsel;$9.99;569;13-01-2019;west
magenta morsel;$2.50;578;13-01-2019;north
magenta morsel;$2.50;572;13-01-2019;south
magenta morsel;$2.50;513;13-01-2019;east
magenta morsel;$2.50;560;13-01-2019;west
chartreuse morsel;$3.00;551;13-01-2019;north
chartreuse morsel;$3.00;505;13-01-2019;south
chartreuse morsel;$3.00;515;13-01-2019;east
chartreuse morsel;$3.00;507;13-01-2019;west
periwinkle morsel;$1.25;514;13-01-2019;north
periwinkle morsel;$1.25;548;13-01-2019;south
periwinkle morsel;$1.25;566;13-01-2019;east
periwinkle morsel;$1.25;592;13-01-2019;west
vermilion morsel;$4.99;510;13-01-2019;north
vermilion morsel;$4.99;560;13-01-2019;south
vermilion morsel;$4.99;550;13-01-2019;east
vermilion morsel;$4.99;549;13-01-2019;west
lapis morsel;$1.99;529;13-01-2019;north
lapis morsel;$1.99;554;13-01-2019;south
lapis morsel;$1.99;594;13-01-2019;east
lapis morsel;$1.99;563;13-01-2019;west
pink morsel;$3.00;564;14-01-2019;north
pink morsel;$3.00;507;14-01-2019;south
pink morsel;$3.00;566;14-01-2019;east
pink morsel;$3.00;597;14-01-2019;west
gold morsel;$9.99;582;14-01-2019;north
gold morsel;$9.99;546;14-01-2019;south
gold morsel;$9.99;596;14-01-2019;east
gold morsel;$9.99;505;14-01-2019;west
magenta morsel;$2.50;572;14-01-2019;north
magenta morsel;$2.50;540;14-01-2019;south
magenta morsel;$2.50;574;14-01-2019;east
magenta morsel;$2.50;545;14-01-2019;west
chartreuse morsel;$3.00;558;14-01-2019;north
chartreuse morsel;$3.00;592;14-01-2019;south
chartreuse morsel;$3.00;517;14-01-2019;east
chartreuse morsel;$3.00;554;14-01-2019;west
periwinkle morsel;$1.25;501;14-01-2019;north
periwinkle morsel;$1.25;554;14-01-2019;south
periwinkle morsel;$1.25;563;14-01-2019;east
periwinkle morsel;$1.25;568;14-01-2019;west
vermilion morsel;$4.99;568;14-01-2019;north
vermilion morsel;$4.99;511;14-01-2019;south
vermilion morsel;$4.99;566;14-01-2019;east
vermilion morsel;$4.99;581;14-01-2019;west
lapis morsel;$1.99;554;14-01-2019;north
lapis morsel;$1.99;542;14-01-2019;south
lapis morsel;$1.99;575;14-01-2019;east
lapis morsel;$1.99;553;14-01-2019;west
pink morsel;$3.00;535;15-01-2019;north
pink morsel;$3.00;587;15-01-2019;south
pink morsel;$3.00;539;15-01-2019;east
pink morsel;$3.00;501;15-01-2019;west
gold morsel;$9.99;505;15-01-2019;north
gold morsel;$9.99;597;15-01-2019;south
gold morsel;$9.99;505;15-01-2019;east
gold morsel;$9.99;592;15-01-2019;west
magenta morsel;$2.50;541;15-01-2019;north
magenta morsel;$2.50;555;15-01-2019;south
magenta morsel;$2.50;573;15-01-2019;east
magenta morsel;$2.50;506;15-01-2019;west
chartreuse morsel;$3.00;581;15-01-2019;north
chartreuse morsel;$3.00;534;15-01-2019;south
chartreuse morsel;$3.00;555;15-01-2019;east
chartreuse morsel;$3.00;591;15-01-2019;west
periwinkle morsel;$1.25;519;15-01-2019;north
periwinkle morsel;$1.25;591;15-01-2019;south
periwinkle morsel;$1.25;519;15-01-2019;east
periwinkle morsel;$1.25;503;15-01-2019;west
vermilion morsel;$4.99;555;15-01-2019;north
vermilion morsel;$4.99;551;15-01-2019;south
vermilion morsel;$4.99;558;15-01-2019;east
vermilion morsel;$4.99;530;15-01-2019;west
lapis morsel;$1.99;583;15-01-2019;north
lapis morsel;$1.99;527;15-01-2019;south
lapis morsel;$1.99;593;15-01-2019;east
lapis morsel;$1.99;550;15-01-2019;west
pink morsel;$3.00;516;16-01-2019;north
pink morsel;$3.00;578;16-01-2019;south
pink morsel;$3.00;502;16-01-2019;east
pink morsel;$3.00;511;16-01-2019;west
gold morsel;$9.99;509;16-01-2019;north
gold morsel;$9.99;541;16-01-2019;south
gold morsel;$9.99;500;16-01-2019;east
gold morsel;$9.99;524;16-01-2019;west
magenta morsel;$2.50;564;16-01-2019;north
magenta morsel;$2.50;589;16-01-2019;south
magenta morsel;$2.50;516;16-01-2019;east
magenta morsel;$2.50;553;16-01-2019;west
chartreuse morsel;$3.00;513;16-01-2019;north
chartreuse morsel;$3.00;534;16-01-2019;south
chartreuse morsel;$3.00;570;16-01-2019;east
chartreuse morsel;$3.00;540;16-01-2019;west
periwinkle morsel;$1.25;540;16-01-2019;north
periwinkle morsel;$1.25;561;16-01-2019;south
periwinkle morsel;$1.25;567;16-01-2019;east
periwinkle morsel;$1.25;510;16-01-2019;west
vermilion morsel;$4.99;563;16-01-2019;north
vermilion morsel;$4.99;546;16-01-2019;south
vermilion morsel;$4.99;573;16-01-2019;east
vermilion morsel;$4.99;562;16-01-2019;west
lapis morsel;$1.99;598;16-01-2019;north
lapis morsel;$1.99;595;16-01-2019;south
lapis morsel;$1.99;550;16-01-2019;east
lapis morsel;$1.99;579;16-01-2019;west
pink morsel;$3.00;530;17-01-2019;north
pink morsel;$3.00;569;17-01-2019;south
pink morsel;$3.00;503;17-01-2019;east
pink morsel;$3.00;551;17-01-2019;west
gold morsel;$9.99;559;17-01-2019;north
gold morsel;$9.99;533;17-01-2019;south
gold morsel;$9.99;526;17-01-2019;east
gold morsel;$9.99;556;17-01-2019;west
magenta morsel;$2.50;569;17-01-2019;north
magenta morsel;$2.50;587;17-01-2019;south
magenta morsel;$2.50;517;17-01-2019;east
magenta morsel;$2.50;569;17-01-2019;west
chartreuse morsel;$3.00;580;17-01-2019;north
chartreuse morsel;$3.00;514;17-01-2019;south
chartreuse morsel;$3.00;524;17-01-2019;east
chartreuse morsel;$3.00;510;17-01-2019;west
periwinkle morsel;$1.25;560;17-01-2019;north
periwinkle morsel;$1.25;591;17-01-2019;south
periwinkle morsel;$1.25;585;17-01-2019;east
periwinkle morsel;$1.25;522;17-01-2019;west
vermilion morsel;$4.99;595;17-01-2019;north
vermilion morsel;$4.99;515;17-01-2019;south
vermilion morsel;$4.99;564;17-01-2019;east
vermilion morsel;$4.99;599;17-01-2019;west
lapis morsel;$1.99;554;17-01-2019;north
lapis morsel;$1.99;592;17-01-2019;south
lapis morsel;$1.99;502;17-01-2019;east
lapis morsel;$1.99;535;17-01-2019;west
pink morsel;$3.00;524;18-01-2019;north
pink morsel;$3.00;521;18-01-2019;south
pink morsel;$3.00;545;18-01-2019;east
pink morsel;$3.00;578;18-01-2019;west
gold morsel;$9.99;569;18-01-2019;north
gold morsel;$9.99;566;18-01-2019;south
gold morsel;$9.99;507;18-01-2019;east
gold morsel;$9.99;515;18-01-2019;west
magenta morsel;$2.50;588;18-01-2019;north
magenta morsel;$2.50;566;18-01-2019;south
magenta morsel;$2.50;503;18-01-2019;east
magenta morsel;$2.50;590;18-01-2019;west
chartreuse morsel;$3.00;592;18-01-2019;north
chartreuse morsel;$3.00;579;18-01-2019;south
chartreuse morsel;$3.00;516;18-01-2019;east
chartreuse morsel;$3.00;548;18-01-2019;west
periwinkle morsel;$1.25;515;18-01-2019;north
periwinkle morsel;$1.25;517;18-01-2019;south
periwinkle morsel;$1.25;566;18-01-2019;east
periwinkle morsel;$1.25;534;18-01-2019;west
vermilion morsel;$4.99;530;18-01-2019;north
vermilion morsel;$4.99;588;18-01-2019;south
vermilion morsel;$4.99;502;18-01-2019;east
vermilion morsel;$4.99;573;18-01-2019;west
lapis morsel;$1.99;570;18-01-2019;north
lapis morsel;$1.99;600;18-01-2019;south
lapis morsel;$1.99;575;18-01-2019;east
lapis morsel;$1.99;580;18-01-2019;west
pink morsel;$3.00;529;19-01-2019;north
pink morsel;$3.00;502;19-01-2019;south
pink morsel;$3.00;563;19-01-2019;east
pink morsel;$3.00;567;19-01-2019;west
gold morsel;$9.99;526;19-01-2019;north
gold morsel;$9.99;598;19-01-2019;south
gold morsel;$9.99;558;19-01-2019;east
gold morsel;$9.99;500;19-01-2019;west
magenta morsel;$2.50;527;19-01-2019;north
magenta morsel;$2.50;500;19-01-2019;south
magenta morsel;$2.50;516;19-01-2019;east
magenta morsel;$2.50;588;19-01-2019;west
chartreuse morsel;$3.00;525;19-01-2019;north
chartreuse morsel;$3.00;526;19-01-2019;south
chartreuse morsel;$3.00;545;19-01-2019;east
chartreuse morsel;$3.00;518;19-01-2019;west
periwinkle morsel;$1.25;523;19-01-2019;north
periwinkle morsel;$1.25;574;19-01-2019;south
periwinkle morsel;$1.25;544;19-01-2019;east
periwinkle morsel;$1.25;560;19-01-2019;west
vermilion morsel;$4.99;554;19-01-2019;north
vermilion morsel;$4.99;565;19-01-2019;south
vermilion morsel;$4.99;559;19-01-2019;east
vermilion morsel;$4.99;501;19-01-2019;west
lapis morsel;$1.99;572;19-01-2019;north
lapis morsel;$1.99;598;19-01-2019;south
lapis morsel;$1.99;594;19-01-2019;east
lapis morsel;$1.99;578;19-01-2019;west
pink morsel;$3.00;569;20-01-2019;north
pink morsel;$3.00;519;20-01-2019;south
pink morsel;$3.00;574;20-01-2019;east
pink morsel;$3.00;543;20-01-2019;west
gold morsel;$9.99;576;20-01-2019;north
gold morsel;$9.99;530;20-01-2019;south
gold morsel;$9.99;516;20-01-2019;east
gold morsel;$9.99;540;20-01-2019;west
magenta morsel;$2.50;514;20-01-2019;north
magenta morsel;$2.50;521;20-01-2019;south
magenta morsel;$2.50;569;20-01-2019;east
magenta morsel;$2.50;593;20-01-2019;west
chartreuse morsel;$3.00;504;20-01-2019;north
chartreuse morsel;$3.00;575;20-01-2019;south
chartreuse morsel;$3.00;537;20-01-2019;east
chartreuse morsel;$3.00;572;20-01-2019;west
periwinkle morsel;$1.25;578;20-01-2019;north
periwinkle morsel;$1.25;523;20-01-2019;south
periwinkle morsel;$1.25;501;20-01-2019;east
periwinkle morsel;$1.25;529;20-01-2019;west
vermilion morsel;$4.99;567;20-01-2019;north
vermilion morsel;$4.99;545;20-01-2019;south
vermilion morsel;$4.99;534;20-01-2019;east
vermilion morsel;$4.99;534;20-01-2019;west
lapis morsel;$1.99;502;20-01-2019;north
lapis morsel;$1.99;562;20-01-2019;south
lapis morsel;$1.99;527;20-01-2019;east
lapis morsel;$1.99;591;20-01-2019;west
pink morsel;$3.00;537;21-01-2019;north
pink morsel;$3.00;505;21-01-2019;south
pink morsel;$3.00;538;21-01-2019;east
pink morsel;$3.00;531;21-01-2019;west
gold morsel;$9.99;559;21-01-2019;north
gold morsel;$9.99;569;21-01-2019;south
gold morsel;$9.99;540;21-01-2019;east
gold morsel;$9.99;542;21-01-2019;west
magenta morsel;$2.50;556;21-01-2019;north
magenta morsel;$2.50;525;21-01-2019;south
magenta morsel;$2.50;573;21-01-2019;east
magenta morsel;$2.50;531;21-01-2019;west
chartreuse morsel;$3.00;506;21-01-2019;north
chartreuse morsel;$3.00;556;21-01-2019;south
chartreuse morsel;$3.00;529;21-01-2019;east
chartreuse morsel;$3.00;571;21-01-2019;west
periwinkle morsel;$1.25;512;21-01-2019;north
periwinkle morsel;$1.25;501;21-01-2019;south
periwinkle morsel;$1.25;502;21-01-2019;east
periwinkle morsel;$1.25;507;21-01-2019;west
vermilion morsel;$4.99;563;21-01-2019;north
vermilion morsel;$4.99;563;21-01-2019;south
vermilion morsel;$4.99;579;21-01-2019;east
vermilion morsel;$4.99;514;21-01-2019;west
lapis morsel;$1.99;575;21-01-2019;north
lapis morsel;$1.99;555;21-01-2019;south
lapis morsel;$1.99;558;21-01-2019;east
lapis morsel;$1.99;559;21-01-2019;west
pink morsel;$3.00;573;22-01-2019;north
pink morsel;$3.00;502;22-01-2019;south
pink morsel;$3.00;598;22-01-2019;east
pink morsel;$3.00;577;22-01-2019;west
gold morsel;$9.99;600;22-01-2019;north
gold morsel;$9.99;539;22-01-2019;south
gold morsel;$9.99;547;22-01-2019;east
gold morsel;$9.99;600;22-01-2019;west
magenta morsel;$2.50;578;22-01-2019;north
magenta morsel;$2.50;594;22-01-2019;south
magenta morsel;$2.50;500;22-01-2019;east
magenta morsel;$2.50;581;22-01-2019;west
chartreuse morsel;$3.00;597;22-01-2019;north
chartreuse morsel;$3.00;599;22-01-2019;south
chartreuse morsel;$3.00;575;22-01-2019;east
chartreuse morsel;$3.00;513;22-01-2019;west
periwinkle morsel;$1.25;544;22-01-2019;north
periwinkle morsel;$1.25;547;22-01-2019;south
periwinkle morsel;$1.25;552;22-01-2019;east
periwinkle morsel;$1.25;514;22-01-2019;west
vermilion morsel;$4.99;590;22-01-2019;north
vermilion morsel;$4.99;575;22-01-2019;south
vermilion morsel;$4.99;576;22-01-2019;east
vermilion morsel;$4.99;568;22-01-2019;west
lapis morsel;$1.99;503;22-01-2019;north
lapis morsel;$1.99;593;22-01-2019;south
lapis morsel;$1.99;555;22-01-2019;east
lapis morsel;$1.99;542;22-01-2019;west
pink morsel;$3.00;554;23-01-2019;north
pink morsel;$3.00;576;23-01-2019;south
pink morsel;$3.00;521;23-01-2019;east
pink morsel;$3.00;554;23-01-2019;west
gold morsel;$9.99;527;23-01-2019;north
gold morsel;$9.99;566;23-01-2019;south
gold morsel;$9.99;519;23-01-2019;east
gold morsel;$9.99;551;23-01-2019;west
magenta morsel;$2.50;532;23-01-2019;north
magenta morsel;$2.50;594;23-01-2019;south
magenta morsel;$2.50;544;23-01-2019;east
magenta morsel;$2.50;513;23-01-2019;west
chartreuse morsel;$3.00;540;23-01-2019;north
chartreuse morsel;$3.00;555;23-01-2019;south
chartreuse morsel;$3.00;508;23-01-2019;east
chartreuse morsel;$3.00;561;23-01-2019;west
periwinkle morsel;$1.25;563;23-01-2019;north
periwinkle morsel;$1.25;587;23-01-2019;south
periwinkle morsel;$1.25;591;23-01-2019;east
periwinkle morsel;$1.25;571;23-01-2019;west
vermilion morsel;$4.99;566;23-01-2019;north
vermilion morsel;$4.99;512;23-01-2019;south
vermilion morsel;$4.99;557;23-01-2019;east
vermilion morsel;$4.99;533;23-01-2019;west
lapis morsel;$1.99;530;23-01-2019;north
lapis morsel;$1.99;509;23-01-2019;south
lapis morsel;$1.99;529;23-01-2019;east
lapis morsel;$1.99;501;23-01-2019;west
pink morsel;$3.00;549;24-01-2019;north
pink morsel;$3.00;546;24-01-2019;south
pink morsel;$3.00;519;24-01-2019;east
pink morsel;$3.00;506;24-01-2019;west
gold morsel;$9.99;557;24-01-2019;north
gold morsel;$9.99;538;24-01-2019;south
gold morsel;$9.99;572;24-01-2019;east
gold morsel;$9.99;581;24-01-2019;west
magenta morsel;$2.50;502;24-01-2019;north
magenta morsel;$2.50;561;24-01-2019;south
magenta morsel;$2.50;587;24-01-2019;east
magenta morsel;$2.50;516;24-01-2019;west
chartreuse morsel;$3.00;558;24-01-2019;north
chartreuse morsel;$3.00;521;24-01-2019;south
chartreuse morsel;$3.00;581;24-01-2019;east
chartreuse morsel;$3.00;524;24-01-2019;west
periwinkle morsel;$1.25;587;24-01-2019;north
periwinkle morsel;$1.25;553;24-01-2019;south
periwinkle morsel;$1.25;538;24-01-2019;east
periwinkle morsel;$1.25;539;24-01-2019;west
vermilion morsel;$4.99;564;24-01-2019;north
vermilion morsel;$4.99;581;24-01-2019;south
vermilion morsel;$4.99;513;24-01-2019;east
vermilion morsel;$4.99;507;24-01-2019;west
lapis morsel;$1.99;560;24-01-2019;north
lapis morsel;$1.99;598;24-01-2019;south
lapis morsel;$1.99;557;24-01-2019;east
lapis morsel;$1.99;592;24-01-2019;west
pink morsel;$3.00;520;25-01-2019;north
pink morsel;$3.00;552;25-01-2019;south
pink morsel;$3.00;569;25-01-2019;east
pink morsel;$3.00;589;25-01-2019;west
gold morsel;$9.99;572;25-01-2019;north
gold morsel;$9.99;566;25-01-2019;south
gold morsel;$9.99;530;25-01-2019;east
gold morsel;$9.99;510;25-01-2019;west
magenta morsel;$2.50;506;25-01-2019;north
magenta morsel;$2.50;503;25-01-2019;south
magenta morsel;$2.50;511;25-01-2019;east
magenta morsel;$2.50;567;25-01-2019;west
chartreuse morsel;$3.00;509;25-01-2019;north
chartreuse morsel;$3.00;577;25-01-2019;south
chartreuse morsel;$3.00;598;25-01-2019;east
chartreuse morsel;$3.00;534;25-01-2019;west
periwinkle morsel;$1.25;500;25-01-2019;north
periwinkle morsel;$1.25;569;25-01-2019;south
periwinkle morsel;$1.25;543;25-01-2019;east
periwinkle morsel;$1.25;570;25-01-2019;west
vermilion morsel;$4.99;585;25-01-2019;north
vermilion morsel;$4.99;550;25-01-2019;south
vermilion morsel;$4.99;529;25-01-2019;east
vermilion morsel;$4.99;561;25-01-2019;west
lapis morsel;$1.99;523;25-01-2019;north
lapis morsel;$1.99;503;25-01-2019;south
lapis morsel;$1.99;502;25-01-2019;east
lapis morsel;$1.99;592;25-01-2019;west
pink morsel;$3.00;557;26-01-2019;north
pink morsel;$3.00;562;26-01-2019;south
pink morsel;$3.00;551;26-01-2019;east
pink morsel;$3.00;549;26-01-2019;west
gold morsel;$9.99;529;26-01-2019;north
gold morsel;$9.99;534;26-01-2019;south
gold morsel;$9.99;573;26-01-2019;east
gold morsel;$9.99;572;26-01-2019;west
magenta morsel;$2.50;505;26-01-2019;north
magenta morsel;$2.50;524;26-01-2019;south
magenta morsel;$2.50;596;26-01-2019;east
magenta morsel;$2.50;581;26-01-2019;west
chartreuse morsel;$3.00;573;26-01-2019;north
chartreuse morsel;$3.00;500;26-01-2019;south
chartreuse morsel;$3.00;545;26-01-2019;east
chartreuse morsel;$3.00;500;26-01-2019;west
periwinkle morsel;$1.25;517;26-01-2019;north
periwinkle morsel;$1.25;600;26-01-2019;south
periwinkle morsel;$1.25;580;26-01-2019;east
periwinkle morsel;$1.25;536;26-01-2019;west
vermilion morsel;$4.99;576;26-01-2019;north
vermilion morsel;$4.99;583;26-01-2019;south
vermilion morsel;$4.99;584;26-01-2019;east
vermilion morsel;$4.99;555;26-01-2019;west
lapis morsel;$1.99;561;26-01-2019;north
lapis morsel;$1.99;567;26-01-2019;south
lapis morsel;$1.99;523;26-01-2019;east
lapis morsel;$1.99;522;26-01-2019;west
pink morsel;$3.00;508;27-01-2019;north
pink morsel;$3.00;501;27-01-2019;south
pink morsel;$3.00;511;27-01-2019;east
pink morsel;$3.00;595;27-01-2019;west
gold morsel;$9.99;578;27-01-2019;north
gold morsel;$9.99;597;27-01-2019;south
gold morsel;$9.99;593;27-01-2019;east
gold morsel;$9.99;503;27-01-2019;west
magenta morsel;$2.50;541;27-01-2019;north
magenta morsel;$2.50;515;27-01-2019;south
magenta morsel;$2.50;548;27-01-2019;east
magenta morsel;$2.50;553;27-01-2019;west
chartreuse morsel;$3.00;591;27-01-2019;north
chartreuse morsel;$3.00;588;27-01-2019;south
chartreuse morsel;$3.00;513;27-01-2019;east
chartreuse morsel;$3.00;561;27-01-2019;west
periwinkle morsel;$1.25;560;27-01-2019;north
periwinkle morsel;$1.25;500;27-01-2019;south
periwinkle morsel;$1.25;571;27-01-2019;east
periwinkle morsel;$1.25;562;27-01-2019;west
vermilion morsel;$4.99;515;27-01-2019;north
vermilion morsel;$4.99;544;27-01-2019;south
vermilion morsel;$4.99;589;27-01-2019;east
vermilion morsel;$4.99;543;27-01-2019;west
lapis morsel;$1.99;512;27-01-2019;north
lapis morsel;$1.99;512;27-01-2019;south
lapis morsel;$1.99;578;27-01-2019;east
lapis morsel;$1.99;567;27-01-2019;west
pink morsel;$3.00;577;28-01-2019;north
pink morsel;$3.00;594;28-01-2019;south
pink morsel;$3.00;520;28-01-2019;east
pink morsel;$3.00;594;28-01-2019;west
gold morsel;$9.99;500;28-01-2019;north
gold morsel;$9.99;530;28-01-2019;south
gold morsel;$9.99;519;28-01-2019;east
gold morsel;$9.99;599;28-01-2019;west
magenta morsel;$2.50;515;28-01-2019;north
magenta morsel;$2.50;596;28-01-2019;south
magenta morsel;$2.50;549;28-01-2019;east
magenta morsel;$2.50;538;28-01-2019;west
chartreuse morsel;$3.00;563;28-01-2019;north
chartreuse morsel;$3.00;583;28-01-2019;south
chartreuse morsel;$3.00;516;28-01-2019;east
chartreuse morsel;$3.00;579;28-01-2019;west
periwinkle morsel;$1.25;519;28-01-2019;north
periwinkle morsel;$1.25;548;28-01-2019;south
periwinkle morsel;$1.25;554;28-01-2019;east
periwinkle morsel;$1.25;587;28-01-2019;west
vermilion morsel;$4.99;556;28-01-2019;north
vermilion morsel;$4.99;562;28-01-2019;south
vermilion morsel;$4.99;552;28-01-2019;east
vermilion morsel;$4.99;560;28-01-2019;west
lapis morsel;$1.99;518;28-01-2019;north
lapis morsel;$1.99;565;28-01-2019;south
lapis morsel;$1.99;562;28-01-2019;east
lapis morsel;$1.99;557;28-01-2019;west
pink morsel;$3.00;500;29-01-2019;north
pink morsel;$3.00;576;29-01-2019;south
pink morsel;$3.00;535;29-01-2019;east
pink morsel;$3.00;538;29-01-2019;west
gold morsel;$9.99;525;29-01-2019;north
gold morsel;$9.99;557;29-01-2019;south
gold morsel;$9.99;521;29-01-2019;east
gold morsel;$9.99;567;29-01-2019;west
magenta morsel;$2.50;564;29-01-2019;north
magenta morsel;$2.50;560;29-01-2019;south
magenta morsel;$2.50;526;29-01-2019;east
magenta morsel;$2.50;589;29-01-2019;west
chartreuse morsel;$3.00;566;29-01-2019;north
chartreuse morsel;$3.00;502;29-01-2019;south
chartreuse morsel;$3.00;593;29-01-2019;east
chartreuse morsel;$3.00;595;29-01-2019;west
periwinkle morsel;$1.25;521;29-01-2019;north
periwinkle morsel;$1.25;510;29-01-2019;south
periwinkle morsel;$1.25;581;29-01-2019;east
periwinkle morsel;$1.25;553;29-01-2019;west
vermilion morsel;$4.99;589;29-01-2019;north
vermilion morsel;$4.99;527;29-01-2019;south
vermilion morsel;$4.99;530;29-01-2019;east
vermilion morsel;$4.99;526;29-01-2019;west
lapis morsel;$1.99;519;29-01-2019;north
lapis morsel;$1.99;576;29-01-2019;south
lapis morsel;$1.99;519;29-01-2019;east
lapis morsel;$1.99;507;29-01-2019;west
pink morsel;$3.00;594;30-01-2019;north
pink morsel;$3.00;546;30-01-2019;south
pink morsel;$3.00;599;30-01-2019;east
pink morsel;$3.00;547;30-01-2019;west
gold morsel;$9.99;545;30-01-2019;north
gold morsel;$9.99;550;30-01-2019;south
gold morsel;$9.99;593;30-01-2019;east
gold morsel;$9.99;561;30-01-2019;west
magenta morsel;$2.50;568;30-01-2019;north
magenta morsel;$2.50;534;30-01-2019;south
magenta morsel;$2.50;509;30-01-2019;east
magenta morsel;$2.50;533;30-01-2019;west
chartreuse morsel;$3.00;540;30-01-2019;north
chartreuse morsel;$3.00;592;30-01-2019;south
chartreuse morsel;$3.00;535;30-01-2019;east
chartreuse morsel;$3.00;557;30-01-2019;west
periwinkle morsel;$1.25;558;30-01-2019;north
periwinkle morsel;$1.25;551;30-01-2019;south
periwinkle morsel;$1.25;510;30-01-2019;east
periwinkle morsel;$1.25;570;30-01-2019;west
vermilion morsel;$4.99;588;30-01-2019;north
vermilion morsel;$4.99;596;30-01-2019;south
vermilion morsel;$4.99;598;30-01-2019;east
vermilion morsel;$4.99;593;30-01-2019;west
lapis morsel;$1.99;545;30-01-2019;north
lapis morsel;$1.99;523;30-01-2019;south
lapis morsel;$1.99;596;30-01-2019;east
lapis morsel;$1.99;566;30-01-2019;west
pink morsel;$3.00;550;31-01-2019;north
pink morsel;$3.00;512;31-01-2019;south
pink morsel;$3.00;533;31-01-2019;east
pink morsel;$3.00;580;31-01-2019;west
gold morsel;$9.99;582;31-01-2019;north
gold morsel;$9.99;545;31-01-2019;south
gold morsel;$9.99;521;31-01-2019;east
gold morsel;$9.99;551;31-01-2019;west
magenta morsel;$2.50;582;31-01-2019;north
magenta morsel;$2.50;571;31-01-2019;south
magenta morsel;$2.50;561;31-01-2019;east
magenta morsel;$2.50;553;31-01-2019;west
chartreuse morsel;$3.00;558;31-01-2019;north
chartreuse morsel;$3.00;514;31-01-2019;south
chartreuse morsel;$3.00;535;31-01-2019;east
chartreuse morsel;$3.00;593;31-01-2019;west
periwinkle morsel;$1.25;569;31-01-2019;north
periwinkle morsel;$1.25;527;31-01-2019;south
periwinkle morsel;$1.25;596;31-01-2019;east
periwinkle morsel;$1.25;529;31-01-2019;west
vermilion morsel;$4.99;577;31-01-2019;north
vermilion morsel;$4.99;504;31-01-2019;south
vermilion morsel;$4.99;559;31-01-2019;east
vermilion morsel;$4.99;513;31-01-2019;west
lapis morsel;$1.99;540;31-01-2019;north
lapis morsel;$1.99;598;31-01-2019;south
lapis morsel;$1.99;525;31-01-2019;east
lapis morsel;$1.99;593;31-01-2019;west
pink morsel;$3.00;583;01-02-2019;north
pink morsel;$3.00;527;01-02-2019;south
pink morsel;$3.00;554;01-02-2019;east
pink morsel;$3.00;503;01-02-2019;west
gold morsel;$9.99;507;01-02-2019;north
gold morsel;$9.99;560;01-02-2019;south
gold morsel;$9.99;541;01-02-2019;east
gold morsel;$9.99;523;01-02-2019;west
magenta morsel;$2.50;549;01-02-2019;north
magenta morsel;$2.50;530;01-02-2019;south
magenta morsel;$2.50;539;01-02-2019;east
magenta morsel;$2.50;549;01-02-2019;west
chartreuse morsel;$3.00;573;01-02-2019;north
chartreuse morsel;$3.00;560;01-02-2019;south
chartreuse morsel;$3.00;597;01-02-2019;east
chartreuse morsel;$3.00;590;01-02-2019;west
periwinkle morsel;$1.25;553;01-02-2019;north
periwinkle morsel;$1.25;507;01-02-2019;south
periwinkle morsel;$1.25;521;01-02-2019;east
periwinkle morsel;$1.25;514;01-02-2019;west
vermilion morsel;$4.99;517;01-02-2019;north
vermilion morsel;$4.99;541;01-02-2019;south
vermilion morsel;$4.99;500;01-02-2019;east
vermilion morsel;$4.99;536;01-02-2019;west
lapis morsel;$1.99;511;01-02-2019;north
lapis morsel;$1.99;555;01-02-2019;south
lapis morsel;$1.99;567;01-02-2019;east
lapis morsel;$1.99;541;01-02-2019;west
pink morsel;$3.00;532;02-02-2019;north
pink morsel;$3.00;546;02-02-2019;south
pink morsel;$3.00;582;02-02-2019;east
pink morsel;$3.00;537;02-02-2019;west
gold morsel;$9.99;542;02-02-2019;north
gold morsel;$9.99;590;02-02-2019;south
gold morsel;$9.99;572;02-02-2019;east
gold morsel;$9.99;512;02-02-2019;west
magenta morsel;$2.50;581;02-02-2019;north
magenta morsel;$2.50;563;02-02-2019;south
magenta morsel;$2.50;559;02-02-2019;east
magenta morsel;$2.50;512;02-02-2019;west
chartreuse morsel;$3.00;545;02-02-2019;north
chartreuse morsel;$3.00;599;02-02-2019;south
chartreuse morsel;$3.00;566;02-02-2019;east
chartreuse morsel;$3.00;537;02-02-2019;west
periwinkle morsel;$1.25;536;02-02-2019;north
periwinkle morsel;$1.25;577;02-02-2019;south
periwinkle morsel;$1.25;573;02-02-2019;east
periwinkle morsel;$1.25;588;02-02-2019;west
vermilion morsel;$4.99;530;02-02-2019;north
