Sales,Date,Region
162900,2020-06-28,west
172200,2020-06-29,north
166200,2020-06-29,south
166200,2020-06-29,east
150300,2020-06-29,west
179400,2020-06-30,north
157200,2020-06-30,south
166800,2020-06-30,east
164700,2020-06-30,west
163200,2020-07-01,north
157800,2020-07-01,south
165000,2020-07-01,east
179700,2020-07-01,west
173400,2020-07-02,north
173400,2020-07-02,south
158100,2020-07-02,east
166500,2020-07-02,west
169500,2020-07-03,north
170100,2020-07-03,south
158400,2020-07-03,east
151800,2020-07-03,west
173700,2020-07-04,north
165600,2020-07-04,south
169500,2020-07-04,east
156300,2020-07-04,west
178800,2020-07-05,north
174600,2020-07-05,south
164700,2020-07-05,east
152700,2020-07-05,west
154800,2020-07-06,north
157200,2020-07-06,south
156900,2020-07-06,east
152700,2020-07-06,west
150000,2020-07-07,north
179100,2020-07-07,south
165600,2020-07-07,east
174300,2020-07-07,west
156300,2020-07-08,north
172200,2020-07-08,south
175800,2020-07-08,east
152400,2020-07-08,west
178800,2020-07-09,north
171300,2020-07-09,south
159600,2020-07-09,east
171600,2020-07-09,west
158700,2020-07-10,north
150900,2020-07-10,south
169800,2020-07-10,east
151500,2020-07-10,west
150000,2020-07-11,north
168900,2020-07-11,south
155400,2020-07-11,east
150900,2020-07-11,west
174600,2020-07-12,north
157200,2020-07-12,south
177300,2020-07-12,east
159600,2020-07-12,west
168000,2020-07-13,north
176400,2020-07-13,south
178200,2020-07-13,east
172800,2020-07-13,west
155700,2020-07-14,north
151500,2020-07-14,south
169500,2020-07-14,east
150000,2020-07-14,west
154200,2020-07-15,north
174000,2020-07-15,south
164700,2020-07-15,east
159600,2020-07-15,west
151500,2020-07-16,north
173100,2020-07-16,south
160500,2020-07-16,east
179100,2020-07-16,west
179400,2020-07-17,north
167700,2020-07-17,south
164100,2020-07-17,east
177300,2020-07-17,west
162300,2020-07-18,north
170700,2020-07-18,south
174900,2020-07-18,east
179700,2020-07-18,west
161400,2020-07-19,north
165300,2020-07-19,south
167400,2020-07-19,east
177900,2020-07-19,west
179700,2020-07-20,north
156000,2020-07-20,south
163800,2020-07-20,east
171600,2020-07-20,west
157200,2020-07-21,north
176700,2020-07-21,south
168900,2020-07-21,east
173400,2020-07-21,west
166800,2020-07-22,north
172800,2020-07-22,south
166800,2020-07-22,east
158400,2020-07-22,west
169200,2020-07-23,north
171000,2020-07-23,south
175800,2020-07-23,east
154500,2020-07-23,west
153000,2020-07-24,north
153000,2020-07-24,south
157500,2020-07-24,east
177600,2020-07-24,west
179400,2020-07-25,north
164700,2020-07-25,south
161100,2020-07-25,east
170400,2020-07-25,west
156900,2020-07-26,north
165900,2020-07-26,south
157500,2020-07-26,east
178800,2020-07-26,west
160200,2020-07-27,north
162000,2020-07-27,south
153000,2020-07-27,east
160800,2020-07-27,west
180000,2020-07-28,north
150600,2020-07-28,south
160800,2020-07-28,east
158100,2020-07-28,west
153300,2020-07-29,north
168600,2020-07-29,south
177300,2020-07-29,east
164400,2020-07-29,west
172200,2020-07-30,north
158400,2020-07-30,south
159600,2020-07-30,east
151200,2020-07-30,west
152700,2020-07-31,north
153000,2020-07-31,south
153300,2020-07-31,east
153000,2020-07-31,west
178800,2020-08-01,north
159600,2020-08-01,south
168000,2020-08-01,east
167100,2020-08-01,west
165600,2020-08-02,north
171600,2020-08-02,south
162300,2020-08-02,east
159600,2020-08-02,west
166500,2020-08-03,north
165000,2020-08-03,south
150300,2020-08-03,east
166500,2020-08-03,west
153900,2020-08-04,north
165900,2020-08-04,south
160200,2020-08-04,east
171900,2020-08-04,west
174900,2020-08-05,north
154800,2020-08-05,south
165300,2020-08-05,east
166200,2020-08-05,west
177000,2020-08-06,north
171000,2020-08-06,south
150900,2020-08-06,east
154500,2020-08-06,west
174000,2020-08-07,north
152400,2020-08-07,south
164100,2020-08-07,east
171000,2020-08-07,west
172800,2020-08-08,north
169500,2020-08-08,south
171600,2020-08-08,east
178500,2020-08-08,west
161700,2020-08-09,north
175200,2020-08-09,south
173400,2020-08-09,east
152100,2020-08-09,west
154500,2020-08-10,north
172200,2020-08-10,south
164700,2020-08-10,east
153000,2020-08-10,west
163200,2020-08-11,north
162000,2020-08-11,south
155100,2020-08-11,east
155700,2020-08-11,west
173700,2020-08-12,north
174900,2020-08-12,south
170400,2020-08-12,east
167100,2020-08-12,west
150000,2020-08-13,north
150000,2020-08-13,south
170100,2020-08-13,east
178500,2020-08-13,west
154200,2020-08-14,north
179100,2020-08-14,south
171600,2020-08-14,east
166500,2020-08-14,west
174000,2020-08-15,north
163200,2020-08-15,south
156000,2020-08-15,east
168900,2020-08-15,west
174900,2020-08-16,north
160500,2020-08-16,south
162900,2020-08-16,east
172800,2020-08-16,west
155400,2020-08-17,north
162900,2020-08-17,south
169800,2020-08-17,east
163500,2020-08-17,west
176100,2020-08-18,north
156600,2020-08-18,south
169200,2020-08-18,east
156300,2020-08-18,west
166200,2020-08-19,north
163500,2020-08-19,south
167400,2020-08-19,east
160200,2020-08-19,west
168600,2020-08-20,north
150600,2020-08-20,south
151500,2020-08-20,east
177900,2020-08-20,west
155700,2020-08-21,north
155100,2020-08-21,south
152100,2020-08-21,east
171000,2020-08-21,west
156300,2020-08-22,north
168300,2020-08-22,south
179100,2020-08-22,east
177300,2020-08-22,west
171600,2020-08-23,north
173100,2020-08-23,south
159300,2020-08-23,east
178800,2020-08-23,west
178500,2020-08-24,north
164700,2020-08-24,south
175500,2020-08-24,east
166500,2020-08-24,west
154500,2020-08-25,north
175500,2020-08-25,south
160500,2020-08-25,east
154800,2020-08-25,west
153300,2020-08-26,north
175200,2020-08-26,south
175800,2020-08-26,east
176700,2020-08-26,west
176100,2020-08-27,north
167100,2020-08-27,south
155100,2020-08-27,east
168600,2020-08-27,west
178800,2020-08-28,north
155100,2020-08-28,south
155400,2020-08-28,east
162300,2020-08-28,west
169800,2020-08-29,north
165900,2020-08-29,south
159300,2020-08-29,east
167400,2020-08-29,west
180000,2020-08-30,north
155400,2020-08-30,south
171300,2020-08-30,east
161100,2020-08-30,west
179700,2020-08-31,north
158100,2020-08-31,south
162300,2020-08-31,east
151500,2020-08-31,west
179700,2020-09-01,north
170400,2020-09-01,south
153900,2020-09-01,east
161700,2020-09-01,west
173700,2020-09-02,north
163500,2020-09-02,south
167100,2020-09-02,east
163200,2020-09-02,west
157500,2020-09-03,north
171300,2020-09-03,south
158100,2020-09-03,east
171900,2020-09-03,west
153300,2020-09-04,north
153900,2020-09-04,south
156900,2020-09-04,east
174300,2020-09-04,west
162000,2020-09-05,north
174300,2020-09-05,south
156300,2020-09-05,east
176400,2020-09-05,west
163800,2020-09-06,north
173400,2020-09-06,south
179400,2020-09-06,east
178200,2020-09-06,west
150900,2020-09-07,north
174900,2020-09-07,south
160800,2020-09-07,east
179400,2020-09-07,west
171000,2020-09-08,north
153600,2020-09-08,south
153900,2020-09-08,east
151200,2020-09-08,west
157800,2020-09-09,north
157500,2020-09-09,south
155100,2020-09-09,east
165000,2020-09-09,west
166200,2020-09-10,north
176700,2020-09-10,south
159600,2020-09-10,east
171000,2020-09-10,west
176400,2020-09-11,north
172200,2020-09-11,south
161100,2020-09-11,east
165600,2020-09-11,west
160200,2020-09-12,north
168600,2020-09-12,south
159900,2020-09-12,east
180000,2020-09-12,west
150300,2020-09-13,north
155400,2020-09-13,south
155400,2020-09-13,east
157500,2020-09-13,west
164700,2020-09-14,north
177600,2020-09-14,south
178800,2020-09-14,east
179100,2020-09-14,west
154200,2020-09-15,north
178200,2020-09-15,south
162000,2020-09-15,east
164100,2020-09-15,west
159000,2020-09-16,north
173400,2020-09-16,south
171000,2020-09-16,east
164100,2020-09-16,west
161100,2020-09-17,north
158100,2020-09-17,south
159600,2020-09-17,east
153900,2020-09-17,west
176400,2020-09-18,north
158400,2020-09-18,south
170100,2020-09-18,east
151800,2020-09-18,west
169200,2020-09-19,north
174300,2020-09-19,south
173700,2020-09-19,east
159000,2020-09-19,west
162300,2020-09-20,north
152100,2020-09-20,south
159000,2020-09-20,east
167700,2020-09-20,west
177600,2020-09-21,north
162900,2020-09-21,south
177600,2020-09-21,east
172800,2020-09-21,west
177600,2020-09-22,north
162900,2020-09-22,south
153900,2020-09-22,east
156300,2020-09-22,west
150600,2020-09-23,north
169800,2020-09-23,south
173400,2020-09-23,east
155700,2020-09-23,west
152700,2020-09-24,north
176100,2020-09-24,south
156000,2020-09-24,east
165000,2020-09-24,west
153300,2020-09-25,north
160200,2020-09-25,south
174300,2020-09-25,east
161700,2020-09-25,west
153600,2020-09-26,north
177300,2020-09-26,south
152100,2020-09-26,east
154200,2020-09-26,west
173700,2020-09-27,north
150900,2020-09-27,south
162600,2020-09-27,east
158400,2020-09-27,west
167100,2020-09-28,north
168000,2020-09-28,south
159900,2020-09-28,east
177600,2020-09-28,west
167400,2020-09-29,north
172800,2020-09-29,south
155100,2020-09-29,east
164100,2020-09-29,west
161400,2020-09-30,north
177300,2020-09-30,south
150900,2020-09-30,east
174000,2020-09-30,west
161400,2020-10-01,north
159900,2020-10-01,south
178500,2020-10-01,east
150600,2020-10-01,west
168900,2020-10-02,north
165900,2020-10-02,south
178500,2020-10-02,east
170100,2020-10-02,west
151500,2020-10-03,north
154500,2020-10-03,south
159900,2020-10-03,east
151200,2020-10-03,west
152400,2020-10-04,north
177900,2020-10-04,south
150000,2020-10-04,east
175500,2020-10-04,west
177300,2020-10-05,north
174300,2020-10-05,south
166200,2020-10-05,east
159600,2020-10-05,west
178800,2020-10-06,north
150300,2020-10-06,south
177900,2020-10-06,east
156300,2020-10-06,west
155400,2020-10-07,north
173400,2020-10-07,south
162900,2020-10-07,east
160800,2020-10-07,west
179400,2020-10-08,north
167400,2020-10-08,south
166200,2020-10-08,east
178800,2020-10-08,west
153600,2020-10-09,north
152100,2020-10-09,south
165600,2020-10-09,east
155100,2020-10-09,west
159300,2020-10-10,north
159000,2020-10-10,south
167100,2020-10-10,east
170700,2020-10-10,west
156900,2020-10-11,north
177300,2020-10-11,south
167400,2020-10-11,east
153600,2020-10-11,west
167700,2020-10-12,north
160500,2020-10-12,south
165300,2020-10-12,east
174900,2020-10-12,west
157800,2020-10-13,north
163800,2020-10-13,south
151500,2020-10-13,east
168300,2020-10-13,west
168000,2020-10-14,north
175500,2020-10-14,south
158400,2020-10-14,east
159000,2020-10-14,west
151800,2020-10-15,north
170100,2020-10-15,south
171600,2020-10-15,east
156300,2020-10-15,west
163800,2020-10-16,north
168900,2020-10-16,south
151500,2020-10-16,east
163200,2020-10-16,west
150900,2020-10-17,north
179100,2020-10-17,south
150900,2020-10-17,east
177600,2020-10-17,west
152400,2020-10-18,north
171600,2020-10-18,south
157800,2020-10-18,east
171300,2020-10-18,west
165600,2020-10-19,north
172500,2020-10-19,south
155400,2020-10-19,east
152400,2020-10-19,west
156900,2020-10-20,north
175800,2020-10-20,south
175800,2020-10-20,east
161400,2020-10-20,west
174000,2020-10-21,north
152100,2020-10-21,south
172200,2020-10-21,east
160500,2020-10-21,west
174900,2020-10-22,north
163800,2020-10-22,south
171000,2020-10-22,east
166800,2020-10-22,west
163500,2020-10-23,north
153300,2020-10-23,south
163500,2020-10-23,east
157500,2020-10-23,west
173700,2020-10-24,north
159300,2020-10-24,south
170700,2020-10-24,east
153600,2020-10-24,west
168900,2020-10-25,north
168000,2020-10-25,south
160500,2020-10-25,east
161700,2020-10-25,west
174600,2020-10-26,north
151800,2020-10-26,south
165600,2020-10-26,east
154200,2020-10-26,west
158100,2020-10-27,north
171600,2020-10-27,south
168300,2020-10-27,east
151800,2020-10-27,west
174600,2020-10-28,north
158700,2020-10-28,south
164400,2020-10-28,east
173100,2020-10-28,west
177000,2020-10-29,north
169200,2020-10-29,south
155700,2020-10-29,east
152400,2020-10-29,west
177300,2020-10-30,north
168900,2020-10-30,south
177600,2020-10-30,east
168600,2020-10-30,west
158100,2020-10-31,north
175800,2020-10-31,south
175500,2020-10-31,east
166800,2020-10-31,west
166500,2020-11-01,north
155100,2020-11-01,south
177000,2020-11-01,east
159300,2020-11-01,west
173400,2020-11-02,north
150000,2020-11-02,south
174000,2020-11-02,east
168600,2020-11-02,west
155100,2020-11-03,north
175200,2020-11-03,south
174600,2020-11-03,east
158100,2020-11-03,west
177300,2020-11-04,north
178800,2020-11-04,south
154500,2020-11-04,east
150600,2020-11-04,west
164400,2020-11-05,north
160500,2020-11-05,south
168600,2020-11-05,east
153900,2020-11-05,west
172500,2020-11-06,north
159900,2020-11-06,south
165900,2020-11-06,east
157500,2020-11-06,west
165300,2020-11-07,north
164100,2020-11-07,south
158700,2020-11-07,east
175800,2020-11-07,west
178500,2020-11-08,north
169500,2020-11-08,south
158100,2020-11-08,east
173400,2020-11-08,west
178800,2020-11-09,north
159300,2020-11-09,south
159300,2020-11-09,east
151200,2020-11-09,west
163800,2020-11-10,north
173400,2020-11-10,south
169500,2020-11-10,east
163800,2020-11-10,west
169500,2020-11-11,north
153300,2020-11-11,south
173100,2020-11-11,east
168900,2020-11-11,west
171300,2020-11-12,north
159600,2020-11-12,south
168600,2020-11-12,east
151500,2020-11-12,west
158100,2020-11-13,north
152100,2020-11-13,south
167700,2020-11-13,east
163500,2020-11-13,west
174900,2020-11-14,north
154200,2020-11-14,south
160200,2020-11-14,east
155700,2020-11-14,west
168600,2020-11-15,north
163800,2020-11-15,south
179400,2020-11-15,east
165900,2020-11-15,west
177300,2020-11-16,north
167100,2020-11-16,south
162600,2020-11-16,east
172500,2020-11-16,west
168600,2020-11-17,north
152100,2020-11-17,south
173400,2020-11-17,east
153000,2020-11-17,west
169800,2020-11-18,north
177000,2020-11-18,south
175200,2020-11-18,east
166200,2020-11-18,west
156600,2020-11-19,north
159000,2020-11-19,south
163500,2020-11-19,east
169800,2020-11-19,west
168300,2020-11-20,north
165300,2020-11-20,south
152700,2020-11-20,east
152400,2020-11-20,west
159300,2020-11-21,north
165600,2020-11-21,south
162300,2020-11-21,east
163800,2020-11-21,west
159600,2020-11-22,north
157500,2020-11-22,south
165600,2020-11-22,east
172500,2020-11-22,west
176700,2020-11-23,north
165000,2020-11-23,south
164100,2020-11-23,east
163200,2020-11-23,west
160200,2020-11-24,north
163200,2020-11-24,south
174300,2020-11-24,east
161700,2020-11-24,west
172500,2020-11-25,north
176100,2020-11-25,south
179100,2020-11-25,east
162000,2020-11-25,west
177000,2020-11-26,north
179100,2020-11-26,south
166500,2020-11-26,east
174300,2020-11-26,west
163200,2020-11-27,north
158700,2020-11-27,south
168000,2020-11-27,east
165600,2020-11-27,west
174600,2020-11-28,north
159900,2020-11-28,south
171900,2020-11-28,east
179400,2020-11-28,west
175800,2020-11-29,north
155700,2020-11-29,south
164700,2020-11-29,east
174000,2020-11-29,west
163500,2020-11-30,north
158400,2020-11-30,south
161400,2020-11-30,east
174900,2020-11-30,west
158700,2020-12-01,north
171900,2020-12-01,south
162000,2020-12-01,east
165600,2020-12-01,west
155400,2020-12-02,north
175500,2020-12-02,south
173700,2020-12-02,east
154800,2020-12-02,west
157200,2020-12-03,north
156000,2020-12-03,south
174600,2020-12-03,east
178800,2020-12-03,west
163800,2020-12-04,north
162600,2020-12-04,south
151800,2020-12-04,east
177300,2020-12-04,west
170700,2020-12-05,north
161400,2020-12-05,south
172200,2020-12-05,east
152400,2020-12-05,west
156000,2020-12-06,north
161700,2020-12-06,south
156600,2020-12-06,east
151500,2020-12-06,west
150900,2020-12-07,north
154500,2020-12-07,south
159600,2020-12-07,east
167100,2020-12-07,west
168600,2020-12-08,north
178500,2020-12-08,south
180000,2020-12-08,east
159000,2020-12-08,west
178800,2020-12-09,north
178800,2020-12-09,south
158400,2020-12-09,east
166500,2020-12-09,west
162000,2020-12-10,north
172500,2020-12-10,south
156900,2020-12-10,east
153300,2020-12-10,west
150300,2020-12-11,north
171300,2020-12-11,south
165000,2020-12-11,east
177600,2020-12-11,west
162900,2020-12-12,north
166200,2020-12-12,south
162300,2020-12-12,east
159000,2020-12-12,west
165000,2020-12-13,north
164700,2020-12-13,south
168300,2020-12-13,east
153000,2020-12-13,west
174600,2020-12-14,north
155100,2020-12-14,south
154800,2020-12-14,east
176700,2020-12-14,west
178500,2020-12-15,north
173400,2020-12-15,south
157800,2020-12-15,east
159600,2020-12-15,west
177900,2020-12-16,north
177000,2020-12-16,south
158100,2020-12-16,east
161400,2020-12-16,west
150600,2020-12-17,north
153300,2020-12-17,south
167700,2020-12-17,east
173700,2020-12-17,west
163500,2020-12-18,north
180000,2020-12-18,south
179400,2020-12-18,east
165300,2020-12-18,west
171900,2020-12-19,north
167400,2020-12-19,south
157500,2020-12-19,east
165000,2020-12-19,west
170700,2020-12-20,north
169200,2020-12-20,south
161400,2020-12-20,east
156300,2020-12-20,west
157500,2020-12-21,north
150600,2020-12-21,south
159900,2020-12-21,east
168600,2020-12-21,west
151800,2020-12-22,north
167700,2020-12-22,south
172200,2020-12-22,east
156600,2020-12-22,west
167700,2020-12-23,north
154200,2020-12-23,south
178500,2020-12-23,east
167100,2020-12-23,west
172500,2020-12-24,north
150600,2020-12-24,south
156300,2020-12-24,east
166800,2020-12-24,west
178200,2020-12-25,north
155700,2020-12-25,south
179700,2020-12-25,east
156300,2020-12-25,west
155400,2020-12-26,north
165000,2020-12-26,south
169800,2020-12-26,east
173700,2020-12-26,west
177000,2020-12-27,north
173400,2020-12-27,south
177000,2020-12-27,east
152400,2020-12-27,west
172500,2020-12-28,north
153600,2020-12-28,south
175800,2020-12-28,east
168300,2020-12-28,west
151800,2020-12-29,north
167700,2020-12-29,south
161400,2020-12-29,east
176700,2020-12-29,west
152400,2020-12-30,north
153000,2020-12-30,south
158400,2020-12-30,east
179100,2020-12-30,west
174000,2020-12-31,north
169800,2020-12-31,south
177000,2020-12-31,east
165000,2020-12-31,west
153600,2021-01-01,north
154200,2021-01-01,south
167100,2021-01-01,east
175200,2021-01-01,west
179400,2021-01-02,north
162000,2021-01-02,south
158400,2021-01-02,east
150300,2021-01-02,west
175800,2021-01-03,north
157800,2021-01-03,south
167700,2021-01-03,east
172200,2021-01-03,west
159000,2021-01-04,north
178500,2021-01-04,south
173100,2021-01-04,east
168600,2021-01-04,west
153600,2021-01-05,north
157800,2021-01-05,south
168300,2021-01-05,east
160800,2021-01-05,west
174300,2021-01-06,north
174300,2021-01-06,south
163800,2021-01-06,east
178800,2021-01-06,west
171600,2021-01-07,north
160200,2021-01-07,south
159600,2021-01-07,east
179700,2021-01-07,west
166200,2021-01-08,north
166800,2021-01-08,south
166200,2021-01-08,east
152100,2021-01-08,west
156300,2021-01-09,north
164700,2021-01-09,south
174300,2021-01-09,east
165300,2021-01-09,west
173100,2021-01-10,north
160800,2021-01-10,south
151200,2021-01-10,east
154500,2021-01-10,west
174000,2021-01-11,north
161100,2021-01-11,south
153600,2021-01-11,east
162600,2021-01-11,west
161400,2021-01-12,north
157200,2021-01-12,south
153900,2021-01-12,east
160500,2021-01-12,west
154500,2021-01-13,north
154200,2021-01-13,south
177900,2021-01-13,east
168000,2021-01-13,west
170100,2021-01-14,north
167700,2021-01-14,south
161400,2021-01-14,east
159000,2021-01-14,west
202500,2021-01-15,north
219500,2021-01-15,south
218000,2021-01-15,east
239500,2021-01-15,west
211000,2021-01-16,north
214500,2021-01-16,south
234000,2021-01-16,east
239000,2021-01-16,west
247500,2021-01-17,north
232000,2021-01-17,south
210500,2021-01-17,east
209000,2021-01-17,west
205000,2021-01-18,north
241000,2021-01-18,south
212500,2021-01-18,east
232500,2021-01-18,west
233500,2021-01-19,north
210500,2021-01-19,south
234000,2021-01-19,east
242000,2021-01-19,west
241500,2021-01-20,north
249500,2021-01-20,south
207000,2021-01-20,east
240500,2021-01-20,west
209000,2021-01-21,north
214500,2021-01-21,south
224500,2021-01-21,east
233000,2021-01-21,west
246000,2021-01-22,north
223000,2021-01-22,south
201000,2021-01-22,east
238000,2021-01-22,west
202500,2021-01-23,north
208500,2021-01-23,south
242000,2021-01-23,east
217500,2021-01-23,west
201500,2021-01-24,north
244500,2021-01-24,south
225500,2021-01-24,east
208500,2021-01-24,west
221000,2021-01-25,north
214500,2021-01-25,south
220000,2021-01-25,east
216000,2021-01-25,west
205000,2021-01-26,north
228000,2021-01-26,south
216500,2021-01-26,east
234500,2021-01-26,west
200000,2021-01-27,north
201000,2021-01-27,south
206000,2021-01-27,east
202000,2021-01-27,west
214000,2021-01-28,north
231000,2021-01-28,south
228500,2021-01-28,east
200500,2021-01-28,west
229500,2021-01-29,north
219500,2021-01-29,south
246500,2021-01-29,east
209500,2021-01-29,west
240000,2021-01-30,north
229000,2021-01-30,south
237000,2021-01-30,east
216500,2021-01-30,west
243000,2021-01-31,north
226000,2021-01-31,south
221500,2021-01-31,east
214500,2021-01-31,west
235000,2021-02-01,north
218000,2021-02-01,south
229000,2021-02-01,east
211500,2021-02-01,west
231500,2021-02-02,north
210000,2021-02-02,south
243000,2021-02-02,east
221500,2021-02-02,west
200000,2021-02-03,north
235500,2021-02-03,south
211000,2021-02-03,east
224000,2021-02-03,west
238000,2021-02-04,north
230500,2021-02-04,south
230000,2021-02-04,east
212000,2021-02-04,west
218500,2021-02-05,north
229500,2021-02-05,south
221500,2021-02-05,east
205000,2021-02-05,west
222500,2021-02-06,north
240500,2021-02-06,south
209500,2021-02-06,east
220000,2021-02-06,west
207000,2021-02-07,north
206500,2021-02-07,south
208000,2021-02-07,east
201000,2021-02-07,west
239500,2021-02-08,north
234500,2021-02-08,south
208500,2021-02-08,east
225000,2021-02-08,west
204500,2021-02-09,north
234500,2021-02-09,south
245500,2021-02-09,east
226000,2021-02-09,west
213000,2021-02-10,north
203500,2021-02-10,south
204500,2021-02-10,east
214500,2021-02-10,west
232000,2021-02-11,north
235000,2021-02-11,south
208500,2021-02-11,east
216000,2021-02-11,west
237500,2021-02-12,north
223000,2021-02-12,south
223000,2021-02-12,east
213000,2021-02-12,west
242500,2021-02-13,north
246500,2021-02-13,south
210500,2021-02-13,east
248500,2021-02-13,west
234000,2021-02-14,north
224000,2021-02-14,south
228500,2021-02-14,east
237500,2021-02-14,west
211000,2021-02-15,north
232500,2021-02-15,south
226500,2021-02-15,east
217500,2021-02-15,west
229500,2021-02-16,north
225000,2021-02-16,south
218000,2021-02-16,east
246500,2021-02-16,west
238000,2021-02-17,north
213000,2021-02-17,south
235000,2021-02-17,east
247000,2021-02-17,west
200500,2021-02-18,north
212500,2021-02-18,south
248000,2021-02-18,east
224000,2021-02-18,west
212500,2021-02-19,north
242500,2021-02-19,south
205000,2021-02-19,east
204500,2021-02-19,west
226000,2021-02-20,north
210500,2021-02-20,south
242000,2021-02-20,east
240000,2021-02-20,west
234500,2021-02-21,north
204000,2021-02-21,south
217000,2021-02-21,east
244500,2021-02-21,west
214500,2021-02-22,north
205000,2021-02-22,south
220000,2021-02-22,east
214000,2021-02-22,west
249000,2021-02-23,north
237000,2021-02-23,south
205500,2021-02-23,east
238000,2021-02-23,west
233000,2021-02-24,north
242000,2021-02-24,south
223500,2021-02-24,east
204500,2021-02-24,west
220500,2021-02-25,north
206500,2021-02-25,south
230000,2021-02-25,east
203500,2021-02-25,west
245500,2021-02-26,north
235000,2021-02-26,south
227000,2021-02-26,east
231500,2021-02-26,west
200000,2021-02-27,north
230500,2021-02-27,south
215000,2021-02-27,east
230500,2021-02-27,west
214500,2021-02-28,north
215500,2021-02-28,south
229000,2021-02-28,east
215500,2021-02-28,west
236000,2021-03-01,north
243000,2021-03-01,south
218500,2021-03-01,east
224500,2021-03-01,west
237000,2021-03-02,north
230000,2021-03-02,south
221500,2021-03-02,east
222500,2021-03-02,west
240500,2021-03-03,north
200000,2021-03-03,south
202500,2021-03-03,east
238000,2021-03-03,west
239000,2021-03-04,north
233500,2021-03-04,south
220500,2021-03-04,east
203500,2021-03-04,west
208000,2021-03-05,north
234000,2021-03-05,south
204500,2021-03-05,east
200500,2021-03-05,west
207500,2021-03-06,north
219000,2021-03-06,south
230500,2021-03-06,east
219000,2021-03-06,west
222000,2021-03-07,north
202500,2021-03-07,south
235000,2021-03-07,east
242500,2021-03-07,west
217000,2021-03-08,north
209500,2021-03-08,south
247500,2021-03-08,east
239500,2021-03-08,west
238000,2021-03-09,north
200000,2021-03-09,south
218000,2021-03-09,east
236500,2021-03-09,west
238000,2021-03-10,north
232000,2021-03-10,south
200500,2021-03-10,east
227000,2021-03-10,west
200500,2021-03-11,north
241000,2021-03-11,south
206500,2021-03-11,east
217000,2021-03-11,west
217500,2021-03-12,north
231000,2021-03-12,south
249000,2021-03-12,east
240000,2021-03-12,west
206500,2021-03-13,north
216500,2021-03-13,south
230500,2021-03-13,east
210000,2021-03-13,west
224500,2021-03-14,north
236500,2021-03-14,south
230000,2021-03-14,east
234000,2021-03-14,west
233000,2021-03-15,north
244500,2021-03-15,south
239000,2021-03-15,east
221000,2021-03-15,west
236500,2021-03-16,north
250000,2021-03-16,south
223500,2021-03-16,east
248000,2021-03-16,west
206500,2021-03-17,north
232500,2021-03-17,south
248000,2021-03-17,east
226500,2021-03-17,west
244000,2021-03-18,north
202000,2021-03-18,south
211500,2021-03-18,east
207500,2021-03-18,west
203500,2021-03-19,north
249500,2021-03-19,south
234000,2021-03-19,east
222000,2021-03-19,west
238000,2021-03-20,north
236000,2021-03-20,south
232500,2021-03-20,east
234000,2021-03-20,west
230000,2021-03-21,north
203000,2021-03-21,south
211000,2021-03-21,east
249000,2021-03-21,west
242000,2021-03-22,north
203000,2021-03-22,south
245000,2021-03-22,east
231500,2021-03-22,west
247000,2021-03-23,north
224000,2021-03-23,south
215500,2021-03-23,east
200500,2021-03-23,west
200500,2021-03-24,north
207500,2021-03-24,south
208000,2021-03-24,east
239500,2021-03-24,west
243500,2021-03-25,north
205500,2021-03-25,south
213000,2021-03-25,east
236500,2021-03-25,west
232000,2021-03-26,north
232500,2021-03-26,south
221000,2021-03-26,east
222500,2021-03-26,west
246500,2021-03-27,north
217500,2021-03-27,south
214500,2021-03-27,east
208500,2021-03-27,west
231000,2021-03-28,north
207000,2021-03-28,south
235500,2021-03-28,east
241000,2021-03-28,west
247500,2021-03-29,north
200500,2021-03-29,south
202500,2021-03-29,east
226500,2021-03-29,west
209000,2021-03-30,north
239000,2021-03-30,south
241000,2021-03-30,east
203500,2021-03-30,west
247500,2021-03-31,north
213500,2021-03-31,south
244000,2021-03-31,east
210500,2021-03-31,west
240500,2021-04-01,north
200000,2021-04-01,south
248000,2021-04-01,east
249500,2021-04-01,west
226000,2021-04-02,north
210000,2021-04-02,south
248000,2021-04-02,east
232500,2021-04-02,west
234500,2021-04-03,north
200500,2021-04-03,south
217500,2021-04-03,east
233000,2021-04-03,west
248000,2021-04-04,north
245500,2021-04-04,south
216500,2021-04-04,east
235500,2021-04-04,west
227000,2021-04-05,north
241500,2021-04-05,south
215000,2021-04-05,east
221500,2021-04-05,west
244000,2021-04-06,north
243500,2021-04-06,south
225500,2021-04-06,east
226000,2021-04-06,west
202000,2021-04-07,north
212500,2021-04-07,south
212000,2021-04-07,east
207000,2021-04-07,west
213500,2021-04-08,north
205000,2021-04-08,south
240000,2021-04-08,east
204000,2021-04-08,west
226500,2021-04-09,north
234000,2021-04-09,south
224500,2021-04-09,east
245000,2021-04-09,west
238500,2021-04-10,north
225500,2021-04-10,south
206500,2021-04-10,east
229500,2021-04-10,west
241500,2021-04-11,north
235500,2021-04-11,south
242500,2021-04-11,east
215000,2021-04-11,west
228500,2021-04-12,north
231500,2021-04-12,south
208000,2021-04-12,east
230500,2021-04-12,west
211500,2021-04-13,north
238000,2021-04-13,south
219500,2021-04-13,east
232500,2021-04-13,west
204500,2021-04-14,north
237000,2021-04-14,south
248500,2021-04-14,east
208500,2021-04-14,west
218500,2021-04-15,north
227500,2021-04-15,south
205000,2021-04-15,east
232000,2021-04-15,west
